facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,measure_id,measure_name,score,footnote,start_date,end_date
050528,MEMORIAL HOSPITAL LOS BANOS,520 WEST I ST,LOS BANOS,CA,93635,MERCED,(209) 826-0591,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
050534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,INDIO,CA,92201,RIVERSIDE,(760) 347-6191,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,01/01/2023,12/31/2023
050537,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616,YOLO,(530) 757-5108,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.89,,01/01/2023,12/31/2023
050541,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,1100 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,(650) 299-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.89,,01/01/2023,12/31/2023
050543,COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,COSTA MESA,CA,92627,ORANGE,(949) 642-2734,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
050546,PORTERVILLE DEVELOPMENTAL CENTER,26501 AVENUE 140,PORTERVILLE,CA,93258,TULARE,(559) 782-2222,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,19,01/01/2023,12/31/2023
050549,LOS ROBLES HOSPITAL & MEDICAL CENTER,215 W JANSS RD,THOUSAND OAKS,CA,91360,VENTURA,(805) 497-2727,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
050551,UCI HEALTH - LOS ALAMITOS,3751 KATELLA AVENUE,LOS ALAMITOS,CA,90720,ORANGE,(562) 799-3220,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
050557,MEMORIAL MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,STANISLAUS,(209) 526-4500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,01/01/2023,12/31/2023
050561,KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,(213) 857-2201,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
050567,PROVIDENCE MISSION HOSPITAL,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,(949) 364-1400,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
050570,UCI HEALTH - FOUNTAIN VALLEY,17100 EUCLID STREET,FOUNTAIN VALLEY,CA,92708,ORANGE,(714) 966-7200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,01/01/2023,12/31/2023
050573,EISENHOWER MEDICAL CENTER,39-000 BOB HOPE DRIVE,RANCHO MIRAGE,CA,92270,RIVERSIDE,(760) 340-3911,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
050580,LA PALMA INTERCOMMUNITY HOSPITAL,7901 WALKER STREET,LA PALMA,CA,90623,ORANGE,(714) 670-7400,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,01/01/2023,12/31/2023
050581,UCI HEALTH-LAKEWOOD,3700 SOUTH ST,LAKEWOOD,CA,90712,LOS ANGELES,(562) 602-6751,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.12,,01/01/2023,12/31/2023
050586,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVE,CHINO,CA,91710,SAN BERNARDINO,(909) 627-6111,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
050588,SAN DIMAS COMMUNITY HOSPITAL,1350 W COVINA BLVD,SAN DIMAS,CA,91773,LOS ANGELES,(909) 599-6811,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.18,,01/01/2023,12/31/2023
050589,UCI HEALTH - PLACENTIA LINDA,1301 N ROSE DRIVE,PLACENTIA,CA,92870,ORANGE,(714) 993-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
050590,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,CA,95823,SACRAMENTO,(916) 423-6010,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
050597,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,250 S GRAND AVE,GLENDORA,CA,91740,LOS ANGELES,(626) 963-8411,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.24,,01/01/2023,12/31/2023
050599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,SACRAMENTO,(916) 734-2011,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
050603,MEMORIALCARE SADDLEBACK MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,92653,ORANGE,(949) 837-4500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
050604,KAISER FOUNDATION HOSPITAL-SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,CA,95119,SANTA CLARA,(408) 972-7000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.83,,01/01/2023,12/31/2023
050608,ADVENTIST HEALTH DELANO,1401 GARCES HIGHWAY,DELANO,CA,93215,KERN,(661) 725-4800,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
050609,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,3440 E LA PALMA AVE,ANAHEIM,CA,92806,ORANGE,(714) 279-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.81,,01/01/2023,12/31/2023
050624,HENRY MAYO NEWHALL  HOSPITAL,23845  MCBEAN PKWY,VALENCIA,CA,91355,LOS ANGELES,(661) 253-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,01/01/2023,12/31/2023
050625,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,CA,90048,LOS ANGELES,(310) 423-5000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
050633,ADVENTIST HEALTH TWIN CITIES,1100 LAS TABLAS RD,TEMPLETON,CA,93465,SAN LUIS OBISPO,(805) 434-3500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,01/01/2023,12/31/2023
050636,PALOMAR MEDICAL CENTER POWAY,15615 POMERADO ROAD,POWAY,CA,92064,SAN DIEGO,(858) 485-6511,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
050641,EAST LOS ANGELES DOCTORS HOSPITAL,4060 WHITTIER BLVD,LOS ANGELES,CA,90023,LOS ANGELES,(323) 268-5514,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.33,,01/01/2023,12/31/2023
050663,LOS ANGELES COMMUNITY HOSPITAL,4081 E OLYMPIC BLVD,LOS ANGELES,CA,90023,LOS ANGELES,(323) 267-0477,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.32,,01/01/2023,12/31/2023
050668,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,375 LAGUNA HONDA BLVD,SAN FRANCISCO,CA,94116,SAN FRANCISCO,(415) 759-2300,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.61,,01/01/2023,12/31/2023
050674,KAISER FOUNDATION HOSP SO SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,CA,95823,SACRAMENTO,(916) 688-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,01/01/2023,12/31/2023
050677,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,5601 DE SOTO AVENUE,WOODLAND HILLS,CA,91367,LOS ANGELES,(818) 719-3800,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.87,,01/01/2023,12/31/2023
050678,MEMORIALCARE ORANGE COAST MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,CA,92708,ORANGE,(714) 378-7000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
050684,MENIFEE GLOBAL MEDICAL CENTER,28400 MCCALL BOULEVARD,SUN CITY,CA,92585,RIVERSIDE,(951) 679-8888,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,01/01/2023,12/31/2023
050686,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",10800 MAGNOLIA AVENUE,RIVERSIDE,CA,92505,RIVERSIDE,(951) 353-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
050689,SAN RAMON REGIONAL MEDICAL CENTER,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,CONTRA COSTA,(925) 275-9200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,01/01/2023,12/31/2023
050690,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,95403,SONOMA,(707) 571-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
050696,KECK HOSPITAL OF USC,1500 SAN PABLO STREET,LOS ANGELES,CA,90033,LOS ANGELES,(323) 442-8656,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
050697,PATIENTS' HOSPITAL OF REDDING,2900 EUREKA WAY,REDDING,CA,96001,SHASTA,(530) 225-8700,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.86,,01/01/2023,12/31/2023
050701,SOUTHWEST HEALTHCARE RANCHO SPRINGS HOSPITAL,25500 MEDICAL CENTER DRIVE,MURRIETA,CA,92562,RIVERSIDE,(951) 696-6000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
050704,MISSION COMMUNITY HOSPITAL,14850 ROSCOE BLVD,PANORAMA CITY,CA,91402,LOS ANGELES,(818) 904-3100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.24,,01/01/2023,12/31/2023
050708,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO ST,FRESNO,CA,93710,FRESNO,(559) 431-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
050709,DESERT VALLEY HOSPITAL,16850 BEAR VALLEY RD,VICTORVILLE,CA,92395,SAN BERNARDINO,(760) 241-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
050710,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO ST,FRESNO,CA,93720,FRESNO,(559) 448-4500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.85,,01/01/2023,12/31/2023
050714,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,95065,SANTA CRUZ,(831) 477-2200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,01/01/2023,12/31/2023
050717,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,(562) 401-7022,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
050723,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,91706,LOS ANGELES,(626) 851-1011,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.92,,01/01/2023,12/31/2023
050726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,STANISLAUS,(209) 572-2700,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
050735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,90605,LOS ANGELES,(562) 945-3561,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.21,,01/01/2023,12/31/2023
050736,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,91754,LOS ANGELES,(626) 570-9000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,01/01/2023,12/31/2023
050737,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE,MONTEREY PARK,CA,91754,LOS ANGELES,(626) 573-2222,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.17,,01/01/2023,12/31/2023
050738,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,91733,LOS ANGELES,(626) 350-7975,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.29,,01/01/2023,12/31/2023
050739,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,90301,LOS ANGELES,(310) 673-4660,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
050740,CEDAR-SINAI MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,90292,LOS ANGELES,(310) 823-8911,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,01/01/2023,12/31/2023
050744,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,CA,92805,ORANGE,(714) 533-6220,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.17,,01/01/2023,12/31/2023
050745,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,92869,ORANGE,(714) 633-0011,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.23,,01/01/2023,12/31/2023
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,ORANGE,(714) 953-3500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,01/01/2023,12/31/2023
050747,COASTAL COMMUNITIES HOSPITAL,2701 S BRISTOL ST,SANTA ANA,CA,92704,ORANGE,(714) 754-5454,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.34,,01/01/2023,12/31/2023
050748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,SAN JOAQUIN,(209) 825-3700,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.90,,01/01/2023,12/31/2023
050755,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,LOS ANGELES,(818) 981-7111,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.18,,01/01/2023,12/31/2023
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,SAN BERNARDINO,(909) 625-8300,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
050760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CONTRA COSTA,(925) 813-6500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
050761,PROVIDENCE CEDARS SINAI TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,91356,LOS ANGELES,(818) 881-0800,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
050763,L A DOWNTOWN MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,LOS ANGELES,(213) 989-6123,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,1,01/01/2023,12/31/2023
050764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,SHASTA,(530) 244-5454,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
050765,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,(951) 251-6530,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.68,,01/01/2023,12/31/2023
050766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,95991,SUTTER,(530) 749-5700,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
050767,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,95688,SOLANO,(707) 624-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.90,,01/01/2023,12/31/2023
050769,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,92618,ORANGE,(949) 727-5000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
050770,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,92563,RIVERSIDE,(951) 290-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
050771,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,90650,LOS ANGELES,(562) 868-3751,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.30,,01/01/2023,12/31/2023
050772,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,PLACER,(916) 784-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.88,,01/01/2023,12/31/2023
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
050776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,90806,LOS ANGELES,(562) 595-1911,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.31,,01/01/2023,12/31/2023
050777,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,94577,ALAMEDA,(510) 454-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.89,,01/01/2023,12/31/2023
050778,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,92354,SAN BERNARDINO,(909) 558-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,1,01/01/2023,12/31/2023
050779,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,90059,LOS ANGELES,(424) 835-6808,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
050780,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,92780,ORANGE,(714) 619-7700,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.29,,01/01/2023,12/31/2023
050782,CASA COLINA HOSPITAL,255 E BONITA AVE,POMONA,CA,91767,LOS ANGELES,(909) 596-7733,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.21,,01/01/2023,12/31/2023
050783,COLUSA MEDICAL CENTER,199 E WEBSTER STREET,COLUSA,CA,95932,COLUSA,(530) 619-0800,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
050784,ADVENTIST HEALTH TULARE,869 NORTH CHERRY STREET,TULARE,CA,93274,TULARE,(559) 688-0821,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
050785,DOCS SURGICAL HOSPITAL,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,(323) 930-1040,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.85,,01/01/2023,12/31/2023
050854,"ANAHEIM COMMUNITY HOSPITAL, LLC",3350 W BALL RD,ANAHEIM,CA,92804,ORANGE,(248) 905-5091,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
050855,KAISER FOUNDATION HOSPITAL - SAN MARCOS,360 RUSH DR,SAN MARCOS,CA,92078,SAN DIEGO,(760) 528-6295,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,500 FIRST AVENUE,PORTOLA,CA,96122,PLUMAS,(530) 832-6500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051301,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,CA,93561,KERN,(661) 868-6800,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051302,SOUTHERN INYO HOSPITAL,501 EAST LOCUST STREET,LONE PINE,CA,93545,INYO,(760) 876-5501,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051303,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD PO BOX 660,MAMMOTH LAKES,CA,93546,MONO,(760) 934-3311,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051304,JOHN C FREMONT HEALTHCARE DISTRICT,5189 HOSPITAL ROAD,MARIPOSA,CA,95338,MARIPOSA,(209) 966-3631,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051305,MAYERS MEMORIAL HOSPITAL,43563 HWY 299 EAST,FALL RIVER MILLS,CA,96028,SHASTA,(530) 336-5511,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051306,GLENN MEDICAL CENTER,1133 W SYCAMORE ST,WILLOWS,CA,95988,GLENN,(530) 934-1818,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051307,CATALINA ISLAND MEDICAL CENTER,100 FALLS CANYON ROAD,AVALON,CA,90704,LOS ANGELES,(310) 510-0700,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051308,SURPRISE VALLEY COMMUNITY HOSPITAL,741 NORTH MAIN STREET,CEDARVILLE,CA,96104,MODOC,(530) 279-6111,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051309,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR ST,GARBERVILLE,CA,95542,HUMBOLDT,(707) 923-3921,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051310,ADVENTIST HEALTH HOWARD MEMORIAL,1 MARCELA DR,WILLITS,CA,95490,MENDOCINO,(707) 456-3031,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051311,ORCHARD HOSPITAL,240 SPRUCE STREET,GRIDLEY,CA,95948,BUTTE,(530) 846-5671,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051312,MOUNTAINS COMMUNITY HOSPITAL,29101 HOSPITAL ROAD,LAKE ARROWHEAD,CA,92352,SAN BERNARDINO,(909) 336-3651,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051314,KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVE,LAKE ISABELLA,CA,93240,KERN,(760) 379-2681,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
051315,TRINITY HOSPITAL,60 EASTER AVENUE,WEAVERVILLE,CA,96093,TRINITY,(530) 623-5541,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
